,aID,company_name,vacancies,post_time,result,sentences,成就感,學習成長,創新,薪資,福利,管理制度,工作氛圍,同事互動,主管風格,工作地點,公司規模,工作環境,產業前景,輪調,外派,出差,引擎,馬力,避震,外觀,操控,安全,堅固,配備,價錢,科技,品質,折舊,品牌,空間,保養,續航,尺寸,車種,驅動,變速箱,電資,機械,製造,車輛工程,品管,多元性,企業社會責任,企業永續目標,面試,徵才,實習,工作,離職,轉職,新鮮人,畢業,出路,能力,招募人員,正向,負向,p_year_month
236,267,中華汽車工業股份有限公司,開發工程師,2023.05.04,中華的開發工程師可以想像成就是車體零件的PM，要負責盯設計出圖以及跟廠商檢討工法該如何生產，還包括了模具價格是否合理，後續試裝的零件品質控管，其實工作內容真的包山包海，要周旋在廠內跟協力廠之間，覺得是很吃人格特質的工作，因為會不停的有人打電話問你問題，你也需要不停的追各種進度，要很能耐得住煩。中華以傳產來說算是薪水相當不錯，但是學歷會有很大的落差，以我和同事來說，我有碩士學歷而同事是大學學歷，年薪可以落差20幾萬，所以同工不同酬的情況很嚴重，建議學歷真的要有碩士,中華以傳產來說算是薪水相當不錯，但是學歷會有很大的落差，以我和同事來說，我有碩士學歷而同事是大學學歷，年薪可以落差20幾萬，所以同工不同酬的情況很嚴重，建議學歷真的要有碩士,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,2023-05
237,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。",日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2023-03
238,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。",當發現異常情況時，需要及時進行處理，以保證設備的正常運轉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03
239,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。","

設備保養：例如更換零部件、維修機械結構等",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03
240,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。",定期進行設備保養，例如更換潤滑油、清洗機器等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03
241,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。","

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2023-03
242,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。","

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2023-03
243,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。",此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-03
244,268,中華汽車工業股份有限公司,設備維護技師,2023.03.07,"日常點檢：需要進行日常的點檢工作，檢查設備的各項指標是否正常，如設備的工作狀態、設備的電氣設施、設備的系統等。當發現異常情況時，需要及時進行處理，以保證設備的正常運轉。

設備保養：例如更換零部件、維修機械結構等。定期進行設備保養，例如更換潤滑油、清洗機器等。

電氣設施查修及故障排除：除了機械方面的維護工作，還需要進行電氣設施的查修及故障排除工作，例如維修變壓器、電動機、控制系統等，以確保設備系統正常運轉。

需要參與設備面製程改善工作，例如協助工程師進行設備改進、提高設備運行效率等。此外，當需要修改設備控制系統或機械結構時，需要參與相關的執行與施作工作。。其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐。",其實薪資福利還算不錯，不過人力不足導致需要常態性加班，組內年齡斷層太大，導致團隊間溝通不順暢團隊氛圍不佳，離職時只剩下一位新人還在繼續撐,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,2023-03
245,269,中華汽車工業股份有限公司,職員工程師,2023.01.06,工作繁雜事務很多，樓層面很大每天走路走到腳痠，事務非常多，文書作業非常大，加班只能折抵，中餐自己，有不同班別可能7.或者8或者9點上班也可能晚班15上班，時間8.5小時，應該可以算正常下班。若是要輕鬆點這裡可以來，環境好不會吵雜，若是想多賺錢的，這裡不適合，這裡可以學到很多文書作業工作，營收若是好有獎金，年終，每個月平均月休9天，是以國訂假日平均攤在每個月，所以和外面休假天數是一樣的，自己排休,工作繁雜事務很多，樓層面很大每天走路走到腳痠，事務非常多，文書作業非常大，加班只能折抵，中餐自己，有不同班別可能7.或者8或者9點上班也可能晚班15上班，時間8.5小時，應該可以算正常下班,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023-01
246,269,中華汽車工業股份有限公司,職員工程師,2023.01.06,工作繁雜事務很多，樓層面很大每天走路走到腳痠，事務非常多，文書作業非常大，加班只能折抵，中餐自己，有不同班別可能7.或者8或者9點上班也可能晚班15上班，時間8.5小時，應該可以算正常下班。若是要輕鬆點這裡可以來，環境好不會吵雜，若是想多賺錢的，這裡不適合，這裡可以學到很多文書作業工作，營收若是好有獎金，年終，每個月平均月休9天，是以國訂假日平均攤在每個月，所以和外面休假天數是一樣的，自己排休,若是要輕鬆點這裡可以來，環境好不會吵雜，若是想多賺錢的，這裡不適合，這裡可以學到很多文書作業工作，營收若是好有獎金，年終，每個月平均月休9天，是以國訂假日平均攤在每個月，所以和外面休假天數是一樣的，自己排休,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2023-01
247,270,中華汽車工業股份有限公司,生產技術員,2022.12.12,無聊的產線，每天做一樣的工作，做兩小時休息十分鐘，人力短缺，常常加班，沒五分鐘就要做一台車，時間上往往來不及。跟管理職反映，回答只有：其他人都來得及，為什麼我來不及？ 唉。新進同仁能撐過一個月的日子，就代表你很適合這種生產模式，生活簡單，沒煩惱，月薪少了點，但福利還不錯,無聊的產線，每天做一樣的工作，做兩小時休息十分鐘，人力短缺，常常加班，沒五分鐘就要做一台車，時間上往往來不及,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022-12
